,B2,B3,B4,B5,B6,B7,B8,id
1934,0.9664851427078247,0.9861554503440857,0.988696813583374,0.9831989407539368,0.9870186448097229,0.991432249546051,0.9907640814781189,ROI_12035/20200516T033539_20200516T034518_T48RXV
1935,0.9971810579299927,0.9984829425811768,0.9991779923439026,0.9990234375,0.9993913769721985,0.9995713829994202,0.9994189739227295,ROI_1437/20190906T071209_20190906T071325_T38JNT
1936,0.9698956608772278,0.9856064915657043,0.9888317584991455,0.9898886680603027,0.9929686188697815,0.9960603713989258,0.9943051338195801,ROI_1437/20191117T070231_20191117T070228_T38JNT
1937,0.9746367931365967,0.984874963760376,0.9931992292404175,0.9905009865760803,0.9915958046913147,0.9940795302391052,0.9906887412071228,ROI_1437/20200408T071211_20200408T071447_T38JNT
1938,0.9809577465057373,0.9882275462150574,0.9947322607040405,0.9921219944953918,0.9938018321990967,0.9956824779510498,0.9932908415794373,ROI_1437/20200420T070219_20200420T070221_T38JNT
1939,0.9813945293426514,0.9895541071891785,0.9947274923324585,0.9944188594818115,0.9961417317390442,0.9972653388977051,0.9960975050926208,ROI_1437/20200722T071209_20200722T071209_T38JNT
1940,0.9895109534263611,0.996056318283081,0.9980586171150208,0.9975766539573669,0.9973122477531433,0.9975454211235046,0.9974718689918518,ROI_1482/20190127T131249_20190127T131243_T23KPV
1941,0.9688817262649536,0.9843588471412659,0.9869537949562073,0.9857009649276733,0.9784815907478333,0.9765918850898743,0.9793897271156311,ROI_1482/20190524T130259_20190524T130255_T23KPV
1942,0.9792287349700928,0.9853408932685852,0.9899014234542847,0.9884278774261475,0.9887507557868958,0.9907128214836121,0.99093097448349,ROI_1482/20200114T130241_20200114T130241_T23KPV
1943,0.9756775498390198,0.9858136177062988,0.9909803867340088,0.9897361993789673,0.9874974489212036,0.9877157211303711,0.9889556169509888,ROI_1482/20200506T131251_20200506T131247_T23KPV
1944,0.9697239398956299,0.9799324870109558,0.9837067127227783,0.9811375141143799,0.9753819108009338,0.9746142029762268,0.9790661931037903,ROI_1482/20200712T130251_20200712T130252_T23KPV
1945,0.996841549873352,0.9980061650276184,0.9983430504798889,0.9982385039329529,0.9983775019645691,0.9983978867530823,0.9985231161117554,ROI_1483/20190101T125309_20190101T125305_T23KRT
1946,0.8802445530891418,0.9570406079292297,0.9267128109931946,0.9401510953903198,0.9607532024383545,0.9626559019088745,0.966923713684082,ROI_1483/20190713T130259_20190713T130715_T24KTC
1947,0.8750469088554382,0.9624330401420593,0.9468614459037781,0.9467846751213074,0.9438949227333069,0.9435732960700989,0.9461798667907715,ROI_1483/20190802T130259_20190802T130428_T23KRT
1948,0.9824285507202148,0.9943650960922241,0.9936596751213074,0.9945390820503235,0.9909402132034302,0.9903469681739807,0.9923024773597717,ROI_1483/20191001T130249_20191001T130247_T24KTC
1949,0.8998162746429443,0.943865180015564,0.9425215125083923,0.934052586555481,0.9400931596755981,0.9439014196395874,0.9456547498703003,ROI_1483/20200624T125309_20200624T125520_T23KRT
1950,0.9996528625488281,0.9998547434806824,0.99990314245224,0.9999362826347351,0.9999797344207764,0.9999884366989136,0.9999730587005615,ROI_1528/20181223T012711_20181223T012708_T53LKF
1951,0.8006078004837036,0.9204042553901672,0.9372251629829407,0.9614558219909668,0.9666007161140442,0.9761520028114319,0.9674707651138306,ROI_1528/20190112T012711_20190112T012712_T52LHL
1952,0.9528611898422241,0.9723909497261047,0.9825671911239624,0.9800166487693787,0.9825686812400818,0.984948992729187,0.9851182699203491,ROI_1528/20190601T012721_20190601T013015_T52LHL
1953,0.9449415802955627,0.967534065246582,0.9792645573616028,0.9762831330299377,0.974693238735199,0.9775681495666504,0.9803339838981628,ROI_1528/20190731T012721_20190731T012721_T52LHL
1954,0.9800437092781067,0.9874488711357117,0.9898239970207214,0.9913524389266968,0.9929829835891724,0.9941110014915466,0.9908362030982971,ROI_1528/20200416T012721_20200416T012716_T53LKF
1955,0.9779234528541565,0.9815595149993896,0.979161262512207,0.9693987369537354,0.9753317832946777,0.9779649376869202,0.9807477593421936,ROI_1542/20190504T032541_20190504T033029_T47MQV
1956,0.9878519773483276,0.9924517273902893,0.9933135509490967,0.9936149716377258,0.9918968081474304,0.992222785949707,0.9932428598403931,ROI_1542/20190812T032541_20190812T034046_T47MQV
1957,,,,,,,,ROI_1542/20200428T032541_20200428T033028_T47MQV
1958,0.9843340516090393,0.9851072430610657,0.986465334892273,0.9849348664283752,0.9872463345527649,0.987862765789032,0.9891741275787354,ROI_1542/20200602T032539_20200602T034054_T47MQV
1959,0.9821576476097107,0.9885991215705872,0.9831038117408752,0.9749205708503723,0.9792645573616028,0.9808058142662048,0.9836117625236511,ROI_1542/20200607T032541_20200607T034657_T47MQV
1960,0.996470034122467,0.9970395565032959,0.997962236404419,0.9978480339050293,0.9984314441680908,0.9989205598831177,0.9986840486526489,ROI_1568/20180603T092031_20180603T092029_T35TLM
1961,0.9896162748336792,0.9937719106674194,0.9936748743057251,0.9861262440681458,0.9863024353981018,0.9884840250015259,0.9887259602546692,ROI_1568/20180901T092031_20180901T092221_T35TLM
1962,0.9983755946159363,0.9989792108535767,0.9992984533309937,0.9994191527366638,0.9994800090789795,0.9995220899581909,0.9995375275611877,ROI_1568/20190129T092241_20190129T092330_T35TLM
1963,0.9991733431816101,0.9994602203369141,0.9995495080947876,0.9996148943901062,0.9997991919517517,0.9998570084571838,0.9998450875282288,ROI_1568/20190524T092039_20190524T092605_T35TLM
1964,0.9879029393196106,0.9883399605751038,0.9914231896400452,0.9881427884101868,0.9899987578392029,0.9925051927566528,0.992238461971283,ROI_1568/20190529T092031_20190529T092556_T35TLM
1965,0.9614120721817017,0.981361985206604,0.9809176325798035,0.9829239249229431,0.984870970249176,0.9865853786468506,0.9846331477165222,ROI_1576/20180218T110109_20180218T110529_T30UYV
1966,0.9849616289138794,0.9880951046943665,0.9865660071372986,0.990847110748291,0.9920735955238342,0.9970867037773132,0.9951046109199524,ROI_1576/20180419T105619_20180419T110127_T31UCQ
1967,0.986693263053894,0.9897089600563049,0.9915278553962708,0.9928200244903564,0.995354413986206,0.995972216129303,0.9950525164604187,ROI_1576/20180713T105621_20180713T110521_T30UYV
1968,0.9948253035545349,0.9972931146621704,0.9972627758979797,0.9982038736343384,0.9994372129440308,0.9997368454933167,0.9995889067649841,ROI_1576/20190613T105629_20190613T105640_T31UCQ
1969,0.9929942488670349,0.9954886436462402,0.996094286441803,0.9967905879020691,0.9981076121330261,0.9984586834907532,0.9983410239219666,ROI_1576/20190911T105629_20190911T110720_T30UYV
