,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,IDK,id
3323,0.015036946162581444,0.009706731885671616,0.01354285515844822,0.011169842444360256,0.01730443723499775,0.033870551735162735,0.043473321944475174,0.047326404601335526,0.04580036923289299,0.04354169964790344,0.029261628165841103,0.01919080875813961,0.0,ROI_8948/20200606T095029_20200606T095031_T33TWK
3324,0.012496957555413246,0.009937001392245293,0.01596372202038765,0.012522703036665916,0.01838824898004532,0.030659958720207214,0.038345616310834885,0.04285767301917076,0.04064435884356499,0.041336026042699814,0.02919820137321949,0.015269652009010315,0.0,ROI_8948/20200711T095031_20200711T095034_T33TWK
3325,0.01728576235473156,0.012153876014053822,0.013814888894557953,0.013508779928088188,0.016853732988238335,0.03514697030186653,0.04185381159186363,0.046807676553726196,0.04550062492489815,0.04777098819613457,0.02494354546070099,0.018705856055021286,0.0,ROI_9093/20180511T090601_20180511T090556_T35TML
3326,0.02423340640962124,0.013913141563534737,0.012415820732712746,0.014995343051850796,0.012205895967781544,0.016072219237685204,0.017614590004086494,0.025003576651215553,0.02127360738813877,0.024173501878976822,0.015558120794594288,0.01232471689581871,0.0,ROI_9093/20190506T090601_20190506T091311_T35TML
3327,0.02652565948665142,0.015643615275621414,0.013393664732575417,0.01090237032622099,0.01457929890602827,0.028404928743839264,0.0349816270172596,0.04060652479529381,0.037265345454216,0.039699945598840714,0.01665586233139038,0.011426599696278572,0.0,ROI_9093/20190705T090601_20190705T091431_T35TML
3328,0.0214103814214468,0.02064390853047371,0.01339577417820692,0.0143461674451828,0.01587436906993389,0.00971625279635191,0.008524329401552677,0.014784291386604309,0.008797110989689827,0.053542234003543854,0.018486667424440384,0.010416233912110329,0.0,ROI_9093/20200131T091231_20200131T091321_T35TML
3329,0.03148568794131279,0.01913338713347912,0.018103832378983498,0.015614978969097137,0.023559723049402237,0.03948004171252251,0.04181225970387459,0.04536544159054756,0.04462222754955292,0.04495905712246895,0.02938218228518963,0.018933936953544617,0.0,ROI_9093/20200430T090601_20200430T090557_T35TML
3330,0.03176228702068329,0.025529971346259117,0.018276184797286987,0.015286643989384174,0.01954084075987339,0.05026344582438469,0.07162083685398102,0.07354796677827835,0.07352098077535629,0.07121627032756805,0.04192384332418442,0.028276486322283745,0.0,ROI_9094/20180715T090549_20180715T091522_T35TLL
3331,0.012725058011710644,0.009266231209039688,0.012451964430510998,0.00926479697227478,0.014756469056010246,0.032311368733644485,0.042269740253686905,0.04457232728600502,0.0499369278550148,0.04073765501379967,0.03036261722445488,0.017112918198108673,0.0,ROI_9094/20180901T092031_20180901T092221_T35TLL
3332,0.028933178633451462,0.01724429614841938,0.015689942985773087,0.014771814458072186,0.030377518385648727,0.03384482115507126,0.037927813827991486,0.045982904732227325,0.0422334298491478,0.04628300294280052,0.02581121027469635,0.018279479816555977,0.0,ROI_9094/20190511T090559_20190511T091148_T35TLL
3333,0.013015173375606537,0.009716596454381943,0.015020811930298805,0.010047017596662045,0.017434144392609596,0.0398181714117527,0.053584396839141846,0.056631702929735184,0.056363560259342194,0.054385602474212646,0.03293278440833092,0.0206302460283041,0.0,ROI_9094/20190809T090559_20190809T091748_T35TLL
3334,,,,,,,,,,,,,0.0,ROI_9094/20200604T090559_20200604T090556_T35TLL
